"INTERVAL","ELAPSED","TIMESTAMP","TRANSACTIONS","THROUGHPUT","LATENCY","EVICTING","LATENCY_50","LATENCY_95","LATENCY_99"
"167","168000","1446016318646","4523","4523.0","2.006685432793807","0","1.0","5.0","16.0"
"168","169000","1446016319645","3917","3917.0","2.0882474226804124","0","1.0","4.0","19.520000000000437"
"169","170000","1446016320646","4173","4173.0","1.926866820631255","0","1.0","4.0","13.0300000000002"
"170","171000","1446016321647","3873","3873.0","1.8763146823727388","0","1.0","4.0","9.239999999999782"
"171","172000","1446016322645","4081","4081.0000000000005","1.8290297339593113","0","1.0","4.0","11.449999999999818"
"172","173000","1446016323646","3961","3961.0","2.054129911788292","0","1.0","3.0","25.420000000000982"
"173","174000","1446016324645","4208","4208.0","2.251905626134301","0","1.0","5.0","23.460000000000036"
"174","175000","1446016325646","3911","3911.0","2.176941553242594","0","1.0","4.0","19.4800000000032"
"175","176000","1446016326647","3851","3851.0","1.6523730224812656","0","1.0","4.0","6.0"
"176","177000","1446016327646","3747","3747.0","2.424433249370277","0","1.0","5.0","38.0"
"177","178000","1446016328647","3079","3079.0","3.6046626984126986","0","1.0","5.0","35.84999999999991"
"178","179000","1446016329646","4243","4243.0","1.906384505021521","0","1.0","4.0","11.0"
"179","180000","1446016330645","4240","4240.0","1.8161683277962348","0","1.0","4.0","8.920000000000073"
"180","181000","1446016331646","4126","4126.0","2.244688922610015","0","1.0","6.0","17.0"
"181","182000","1446016332647","3915","3915.0","2.374851249504165","0","1.0","4.0","47.80000000000109"
"182","183000","1446016333646","4138","4138.0","1.6979560938682816","0","1.0","3.0","9.0"
"183","184000","1446016334667","4091","4091.0","2.263873159682899","0","1.0","5.0","22.519999999999982"
"184","185000","1446016335646","4491","4491.0","1.939061965080452","0","1.0","4.0","11.0"
"185","186000","1446016336645","3861","3861.0","1.829907295445385","0","1.0","4.0","7.199999999999818"
"186","187000","1446016337646","4677","4677.0","1.937144767636242","0","1.0","5.0","13.0"
"187","188000","1446016338646","3708","3708.0","1.929684023141967","0","1.0","4.0","10.0"
"188","189000","1446016339646","4388","4388.0","2.2501774308019873","0","1.0","5.0","25.829999999999927"
"189","190000","1446016340647","4196","4196.0","1.887447539107211","0","1.0","4.0","9.0"
"190","191000","1446016341647","3754","3754.0","2.1534211644708883","0","1.0","4.400000000000091","16.480000000000018"
"191","192000","1446016342646","3684","3684.0","2.292586054721977","0","1.0","4.0","39.0"
"192","193000","1446016343646","3832","3832.0","2.037115141290595","0","1.0","4.0","14.0"
"193","194000","1446016344645","3756","3756.0","2.0341547773454387","0","1.0","4.0","11.88000000000011"
"194","195000","1446016345646","4315","4315.0","2.2588014981273408","0","1.0","5.0","21.309999999999945"
"195","196000","1446016346647","4374","4374.0","1.80763299922899","0","1.0","4.0","10.070000000000164"
"196","197000","1446016347646","4214","4214.0","2.0476006191950464","0","1.0","4.0","17.0"
"197","198000","1446016348646","4327","4327.0","1.9019165727170237","0","1.0","4.0","9.800000000000182"
"198","199000","1446016349646","3909","3909.0","2.20734693877551","0","1.0","5.0","18.020000000000437"
"199","200000","1446016350649","3914","3914.0","2.102327447833066","0","1.0","4.0","15.090000000000146"
"200","201000","1446016351646","3974","3974.0","2.0887906789875452","0","1.0","4.0","36.23999999999978"
"201","202000","1446016352646","3938","3938.0","1.9523237179487178","0","1.0","5.0","11.0"
"202","203000","1446016353645","4058","4058.0","2.0450803606428853","0","1.0","4.0","11.0"
"203","204000","1446016354647","3844","3844.0","2.2646321070234112","0","1.0","4.0","38.0"
"204","205000","1446016355664","3935","3935.0","1.8338926174496644","0","1.0","4.0","7.0"
"205","206000","1446016356646","3659","3659.0","1.98110599078341","0","1.0","4.0","16.61999999999989"
"206","207000","1446016357647","3976","3976.0","2.0003966679888934","0","1.0","4.0","10.800000000000182"
"207","208000","1446016358646","4306","4306.0","2.306092666909887","0","1.0","5.0","18.59999999999991"
"208","209000","1446016359645","3555","3555.0","1.8063331803579623","0","1.0","4.0","9.0"
"209","210000","1446016360671","3903","3903.0","1.8555743243243243","0","1.0","4.0","11.329999999999927"
"210","211000","1446016361646","3740","3740.0","1.9915682967959527","0","1.0","4.0","10.579999999999927"
"211","212000","1446016362646","4004","4003.9999999999995","2.0593662254312073","0","1.0","4.0","13.159999999999854"
"212","213000","1446016363645","3686","3686.0","2.2231194220144497","0","1.0","4.0","41.48000000000002"
"213","214000","1446016364645","4086","4086.0000000000005","2.24720831728918","0","1.0","6.0","20.039999999999964"
"214","215000","1446016365647","4342","4342.0","2.2922522522522524","0","1.0","6.0","18.0"
"215","216000","1446016366645","3913","3913.0","2.010133765707337","0","1.0","4.0","10.340000000000146"
"216","217000","1446016367646","3841","3841.0","2.0130252100840336","0","1.0","4.0","15.0"
"217","218000","1446016368646","4197","4197.0","1.8659527326440177","0","1.0","4.0","8.0"
"218","219000","1446016369647","3835","3835.0","2.3389694041867957","0","1.0","5.0","43.17000000000007"
"219","220000","1446016370661","3949","3949.0","1.8396946564885497","0","1.0","5.0","9.0"
"220","221000","1446016371646","3703","3703.0","2.193997390169639","0","1.0","5.0","23.019999999999982"
"221","222000","1446016372645","3710","3710.0","1.8741603224361845","0","1.0","4.0","13.679999999999836"
"222","223000","1446016373647","4087","4086.9999999999995","1.6898912605718888","0","1.0","4.0","6.179999999999836"
"223","224000","1446016374647","4111","4111.0","2.0240458015267175","0","1.0","4.0","14.0"
"224","225000","1446016375646","3824","3824.0","2.012350936967632","0","1.0","4.0","12.0"
"225","226000","1446016376645","3161","3161.0","1.893854748603352","0","1.0","4.0","10.0"
"226","227000","1446016377646","2599","2599.0","9.452996845425867","0","1.0","5.0","639.1600000000001"
"227","228000","1446016378646","3866","3866.0","1.6872078198045048","0","1.0","4.0","8.0"
"228","229000","1446016379646","4325","4325.0","2.223217618514371","0","1.0","5.0","28.0"
"229","230000","1446016380646","4101","4101.0","2.2291904218928162","0","1.0","5.0","16.49999999999909"
"230","231000","1446016381647","4400","4400.0","2.046979865771812","0","1.0","5.0","11.0"
"231","232000","1446016382647","3733","3733.0","2.229240282685512","0","1.0","4.0","43.0"
"232","233000","1446016383646","3992","3992.0","2.178233438485804","0","1.0","5.0","24.65000000000009"
"233","234000","1446016384645","3355","3355.0","1.956705882352941","0","1.0","4.0","13.760000000000218"
"234","235000","1446016385647","3756","3756.0","2.1272176546949373","0","1.0","4.0","12.900000000000091"
"235","236000","1446016386663","4070","4070.0000000000005","1.9168006430868167","0","1.0","4.0","10.0"
"236","237000","1446016387646","3814","3814.0","2.4029544521953223","0","1.0","5.0","39.63999999999987"
"237","238000","1446016388646","4210","4210.0","1.758542996620353","0","1.0","4.0","7.0"
"238","239000","1446016389647","3783","3783.0","1.8215320910973085","0","1.0","4.0","7.0"
"239","240000","1446016390646","3692","3692.0","1.7910122164048865","0","1.0","4.0","8.0"
"240","241000","1446016391646","3850","3850.0","2.6145619086795557","0","1.0","5.0","49.0"
"241","242000","1446016392646","4064","4064.0","2.068885448916409","0","1.0","4.0","12.170000000000073"
"242","243000","1446016393647","4116","4116.0","2.2417293233082707","0","1.0","5.0","17.229999999999563"
"243","244000","1446016394646","4172","4172.0","2.0692541856925417","0","1.0","4.0","15.730000000000018"
"244","245000","1446016395646","3757","3757.0","2.8599663582842725","0","1.0","6.0","48.23000000000002"
"245","246000","1446016396666","4387","4387.0","1.7248520710059172","0","1.0","4.0","8.0"
"246","247000","1446016397646","4163","4163.0","1.894374282433984","0","1.0","4.0","7.880000000000109"
"247","248000","1446016398646","4289","4289.0","2.2084241103848945","0","1.0","5.0","17.4699999999998"
"248","249000","1446016399647","3950","3950.0","2.010588235294118","0","1.0","4.0","13.0"
"249","250000","1446016400645","3908","3908.0","1.792202572347267","0","1.0","4.0","8.0"
"250","251000","1446016401646","3924","3924.0","2.0656847133757963","0","1.0","4.0","14.889999999999873"
"251","252000","1446016402647","4165","4165.0","2.0551301684532923","0","1.0","4.0","13.889999999999873"
"252","253000","1446016403646","3717","3717.0","2.1233056405771755","0","1.0","4.0","19.139999999999873"
"253","254000","1446016404646","4079","4078.9999999999995","1.916078431372549","0","1.0","4.0","9.0"
"254","255000","1446016405646","3664","3664.0","1.7935291613452533","0","1.0","4.0","8.0"
"255","256000","1446016406646","3602","3602.0","1.888442659526997","0","1.0","4.0","10.0"
"256","257000","1446016407647","3925","3925.0","1.8984251968503938","0","1.0","5.0","9.0"
"257","258000","1446016408646","3523","3523.0","2.012113055181696","0","1.0","4.0","11.0"
"258","259000","1446016409646","3980","3980.0","2.334501557632399","0","1.0","5.0","37.32999999999993"
"259","260000","1446016410670","4243","4243.0","2.1020710059171597","0","1.0","5.0","11.9699999999998"
"260","261000","1446016411646","4152","4152.0","1.9387207966296438","0","1.0","4.0","11.0"
"261","262000","1446016412645","3898","3898.0","2.3368293666801128","0","1.0","4.0","39.0"
"262","263000","1446016413646","3993","3993.0","1.8257063270990848","0","1.0","4.0","8.88000000000011"
"263","264000","1446016414646","3897","3897.0","3.058662495111459","0","1.0","6.0","59.0"
"264","265000","1446016415646","4210","4210.0","1.9892830746489283","0","1.0","4.0","10.949999999999818"
"265","266000","1446016416646","3839","3839.0","1.73920130399348","0","1.0","4.0","8.0"
"266","267000","1446016417646","3961","3961.0","1.9779266850610957","0","1.0","5.0","12.0"
"267","268000","1446016418646","3818","3818.0","1.9759933774834437","0","1.0","4.0","11.849999999999909"
"268","269000","1446016419646","4061","4061.0","1.9883359253499222","0","1.0","4.0","14.579999999999927"
"269","270000","1446016420647","3959","3959.0","1.9723597359735974","0","1.0","4.0","10.769999999999982"
"270","271000","1446016421646","4092","4091.9999999999995","1.900473933649289","0","1.0","4.0","9.0"
"271","272000","1446016422647","3516","3516.0","2.040408732001858","0","1.0","4.0","12.960000000000036"
"272","273000","1446016423646","4402","4402.0","1.651802303976217","0","1.0","4.0","6.0"
"273","274000","1446016424645","4145","4145.0","2.1074118113357114","0","1.0","4.0","22.0"
"274","275000","1446016425646","3906","3906.0","1.8387909319899245","0","1.0","4.0","9.0"
"275","276000","1446016426646","3552","3552.0","2.0100227790432803","0","1.0","5.0","14.0"
"276","277000","1446016427645","3726","3726.0","1.9987146529562982","0","1.0","4.0","9.0"
