"INTERVAL","ELAPSED","TIMESTAMP","TRANSACTIONS","THROUGHPUT","LATENCY","EVICTING","LATENCY_50","LATENCY_95","LATENCY_99"
"141","142000","1446030807662","4321","4321.0","2.1743838685586256","0","1.0","5.0","16.230000000000018"
"142","143000","1446030808663","4360","4360.0","1.7768256333830104","0","1.0","4.0","10.0"
"143","144000","1446030809662","3924","3924.0","2.0775543701272055","0","1.0","5.0","13.0"
"144","145000","1446030810663","3967","3967.0","2.2353902738046587","0","1.0","4.0","28.539999999999964"
"145","146000","1446030811663","3693","3693.0","2.13855421686747","0","1.0","4.0","15.0"
"146","147000","1446030812662","4278","4278.0","2.438878504672897","0","1.0","6.0","45.56000000000131"
"147","148000","1446030813664","4064","4064.0","2.3119969336910695","0","1.0","5.0","25.76000000000022"
"148","149000","1446030814663","4062","4062.0000000000005","1.9872255489021957","0","1.0","4.0","11.960000000000036"
"149","150000","1446030815662","4352","4352.0","2.095985401459854","0","1.0","5.0","17.0"
"150","151000","1446030816663","3863","3863.0","2.1018852787805855","0","1.0","4.0","12.0"
"151","152000","1446030817674","4248","4248.0","1.9077380952380953","0","1.0","4.0","10.0"
"152","153000","1446030818663","4100","4100.0","2.2386671832623013","0","1.0","5.0","18.0"
"153","154000","1446030819662","3675","3675.0","2.056628621597893","0","1.0","5.0","12.0"
"154","155000","1446030820662","4072","4072.0","1.8789579158316634","0","1.0","4.0","10.059999999999945"
"155","156000","1446030821684","3870","3870.0","1.7712657712657713","0","1.0","4.0","8.0"
"156","157000","1446030822662","4515","4515.0","2.01027397260274","0","1.0","5.0","12.809999999999945"
"157","158000","1446030823662","3717","3717.0","2.228657228657229","0","1.0","5.0","26.699999999999818"
"158","159000","1446030824670","4061","4061.0","1.8022843639228043","0","1.0","4.0","9.61999999999989"
"159","160000","1446030825663","3807","3807.0","2.038256227758007","0","1.0","4.0","16.5300000000002"
"160","161000","1446030826681","4420","4420.0","2.1216987865810135","0","1.0","5.0","14.0"
"161","162000","1446030827662","3781","3781.0","1.8340975406419342","0","1.0","4.0","8.019999999999982"
"162","163000","1446030828663","3993","3993.0","2.323883495145631","0","1.0","5.0","19.26000000000022"
"163","164000","1446030829663","3966","3966.0","1.742027800490597","0","1.0","4.0","8.0"
"164","165000","1446030830662","4087","4086.9999999999995","1.9596899224806201","0","1.0","4.0","12.0"
"165","166000","1446030831663","4153","4153.0","1.8790322580645162","0","1.0","4.0","10.0"
"166","167000","1446030832662","4081","4081.0000000000005","2.1562734785875284","0","1.0","5.0","16.0"
"167","168000","1446030833662","4102","4102.0","2.380952380952381","0","1.0","6.0","23.13000000000011"
"168","169000","1446030834663","3849","3849.0","1.892601431980907","0","1.0","4.0","8.0"
"169","170000","1446030835663","4333","4333.0","2.0032846715328465","0","1.0","5.0","11.610000000000127"
"170","171000","1446030836663","3847","3847.0","1.8832298136645962","0","1.0","4.0","8.860000000000127"
"171","172000","1446030837664","4293","4293.0","2.4770707429790257","0","1.0","5.0","46.88000000000011"
"172","173000","1446030838663","3855","3855.0","2.0193018480492815","0","1.0","4.300000000000182","10.0"
"173","174000","1446030839663","2900","2900.0","3.401776384535005","0","1.0","4.0","11.0"
"174","175000","1446030840664","4211","4211.0","1.9505988023952097","0","1.0","4.0","11.0"
"175","176000","1446030841662","4255","4255.0","2.487897125567322","0","1.0","5.0","44.0"
"176","177000","1446030842663","4084","4083.9999999999995","1.9837816455696202","0","1.0","4.0","16.0"
"177","178000","1446030843663","3811","3811.0","2.034327009936766","0","1.0","4.0","13.86999999999989"
"178","179000","1446030844662","3844","3844.0","1.7569686411149825","0","1.0","4.0","8.050000000000182"
"179","180000","1446030845663","3964","3964.0","2.4323553382233087","0","1.0","6.0","43.0"
"180","181000","1446030846662","4321","4321.0","2.159399047270062","0","1.0","5.0","11.0"
"181","182000","1446030847673","3907","3907.0","1.8842940685045948","0","1.0","4.0","10.0"
"182","183000","1446030848663","4177","4177.0","1.9230464101547005","0","1.0","4.0","19.0"
"183","184000","1446030849663","3797","3797.0","1.7972614840989398","0","1.0","4.0","11.0"
"184","185000","1446030850663","4368","4368.0","1.8439024390243903","0","1.0","4.0","11.0"
"185","186000","1446030851663","4011","4011.0","1.7945318972659485","0","1.0","4.0","8.0"
"186","187000","1446030852662","3836","3836.0","2.4250886524822697","0","1.0","5.0","45.0"
"187","188000","1446030853663","4369","4369.0","1.928156748911466","0","1.0","4.0","10.0"
"188","189000","1446030854662","4112","4112.0","2.2821019359936785","0","1.0","5.0","19.699999999999818"
"189","190000","1446030855663","4438","4438.0","2.416481892091648","0","1.0","6.0","42.94999999999982"
"190","191000","1446030856663","3880","3880.0","2.6964064436183395","0","1.0","5.0","48.0"
"191","192000","1446030857663","3686","3686.0","2.3118811881188117","0","1.0","5.0","34.529999999999745"
